GENE,Alanine and Aspartate Metabolism,Aminosugar Metabolism,Arginine and Proline Metabolism,Bile Acid Biosynthesis,Biotin Metabolism,Cholesterol Metabolism,Citric Acid Cycle,CoA Biosynthesis,CoA Catabolism,Cysteine Metabolism,Fatty Acid Metabolism,Fatty acid activation,Fatty acid elongation,Fatty acid oxidation,Fatty acid oxidation_ peroxisome,Folate Metabolism,Galactose metabolism,Glutamate metabolism,Glutathione Metabolism,Glycine_ Serine_ and Threonine Metabolism,Glycolysis/Gluconeogenesis,Glyoxylate and Dicarboxylate Metabolism,Heme Biosynthesis,Heme Degradation,Histidine Metabolism,IMP Biosynthesis,Inositol Phosphate Metabolism,Lysine Metabolism,Methionine Metabolism,N-Glycan Degradation,NAD Metabolism,Nucleic acid degradation,Nucleotide Sugar Metabolism,Oxidative Phosphorylation,Pentose Phosphate Pathway,Pentose and Glucuronate Interconversions,Phenylalanine metabolism,Purine Catabolism,Pyrimidine Biosynthesis,Pyrimidine Catabolism,Pyruvate Metabolism,Salvage Pathway,Sphingolipid Metabolism,Steroid Metabolism,Tetrahydrobiopterin,Thiamine Metabolism,Triacylglycerol Synthesis,Tryptophan metabolism,Tyr_ Phe_ Trp Biosynthesis,Tyrosine metabolism,Ubiquinone Biosynthesis,Urea cycle/amino group metabolism,Valine_ Leucine_ and Isoleucine Metabolism,M_ala__L_e,M_arg__L_e,M_asn__L_e,M_asp__L_e,M_chol_e,M_cys__L_e,M_fol_e,M_glc__D_e,M_gln__L_e,M_glu__L_e,M_gly_e,M_gthox_e,M_gthrd_e,M_h2o_e,M_h_e,M_his__L_e,M_ile__L_e,M_inost_e,M_leu__L_e,M_lys__L_e,M_met__L_e,M_nh4_e,M_o2_e,M_phe__L_e,M_pi_e,M_ser__L_e,M_succ_e,M_thf_e,M_thr__L_e,M_trp__L_e,M_tyr__L_e,M_urea_e,M_val__L_e,M_ala__L_c,M_amp_c,M_arg__L_c,M_asn__L_c,M_asp__L_c,M_atp_c,M_chsterol_c,M_clpn_hs_c,M_cmp_c,M_cys__L_c,M_dag_hs_c,M_damp_c,M_dcmp_c,M_dgmp_c,M_dtmp_c,M_gln__L_c,M_glu__L_c,M_gly_c,M_glygn1_c,M_gmp_c,M_h2o_c,M_his__L_c,M_ile__L_c,M_leu__L_c,M_lpchol_hs_c,M_lys__L_c,M_mag_hs_c,M_met__L_c,M_pa_hs_c,M_pail_hs_c,M_pchol_hs_c,M_pe_hs_c,M_phe__L_c,M_pro__L_c,M_ps_hs_c,M_ser__L_c,M_sphmyln_hs_c,M_tag_hs_c,M_thr__L_c,M_trp__L_c,M_tyr__L_c,M_ump_c,M_val__L_c,M_xolest_hs_c,tot_biom,total_path,kcat,GeneExp,subsys,path_label,TCGA_val,CNV_val,TCGA_annot,CNV,SURV
AADAC_BT-549,0.027765833,0,1.274141606,0,0,0.007900667,0.174623267,0,0,0.0033529,0.386318389,0,0.0236298,0,0,0.897302897,0,-2.1493908,0,0.388792367,0.393211429,0,0,0,0.0105795,0.007617,5.09E-05,0.010976762,0.008529,0,1.02356635,0,0,1.08561725,-0.001673333,0.0017065,0,0,0.002315,6.14E-05,-0.608979185,0,7.83E-05,0,0.010688444,0,0.006044273,0.009433333,0.048098,0.011075233,0,0.84593156,0.008594345,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,8,8,8,5,100,100,3,7,9,9,5,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1088,0,2.286,AV,NO,-5.568088682,2.217948718,DOWNREG,GAIN,NEUTRAL
AADAC_HS-578-T,0.02587025,0,1.274175545,0,0,0.00840481,0.087882267,0,0,0.0025,0.370284444,0,0.0249402,0,0,1.079540414,0,1.6732544,0,0.798737533,0.663334214,0,0,0,0.0103341,0.00803925,4.96E-05,0.010925238,0.009418,0,-0.9201396,0,0,0.08275725,-0.0017724,-2.0983375,0,0,0.002150429,-4.32E-05,-0.71443,0,8.27E-05,0,0.010665111,0,0.006379545,0.00942819,0.047993,0.469356581,0,0.84795988,-0.006044138,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,8,8,8,5,100,100,3,7,9,9,5,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1088,0,2.286,AV,NO,-5.568088682,2.217948718,DOWNREG,GAIN,NEUTRAL
AADAC_MCF7,0.013892833,0,1.910479606,0,0,0.010212476,0.653826933,0,0,0.0025,0.459298139,0,0.0296382,0,0,1.017864828,0,1.7506298,0,0.661012567,0.494963036,0,0,0,0.0094554,0.0095535,4.49E-05,0.010740762,0.012605,0,-0.90041945,0,0,1.493962,-0.002127267,-0.0083381,0,0,0.001706429,-5.13E-05,-0.777777778,0,9.82E-05,0,0.010581111,0,0.007581273,0.009410286,0.047615,-0.047771488,0,1.68591416,0.011880931,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,8,8,8,5,100,100,3,7,9,9,5,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1088,0,2.286,AV,NO,-5.568088682,2.217948718,DOWNREG,GAIN,NEUTRAL
AADAC_MDA-MB-231,0.029240167,0,1.274175152,0,0,0.008462143,0.3258198,0,0,0.00641145,0.531533083,0,0.0250892,0,0,0.866801793,0,-2.150517,0,0.3208661,0.667595821,0,0,0,0.0103065,0.00808725,4.95E-05,0.010919429,0.009519,0,1.0024912,0,0,1.07115475,-0.001783667,-1.8087359,0,0,0.001444571,-4.34E-05,-0.777777778,0,8.32E-05,0,0.010662444,0,0.006417636,0.009427619,0.047981,0.011041047,0,0.84597988,-0.010357759,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,8,8,8,5,100,100,3,7,9,9,5,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1088,0,2.286,AV,NO,-5.568088682,2.217948718,DOWNREG,GAIN,NEUTRAL
AADAC_T47D,0.01367925,0,1.274162788,0,0,0.010243571,0.6104086,0,0,0.0025,0.226607056,0,0.0297192,0.16357869,0,0.990148448,0,-1.8695567,0.281071222,0.598534167,0.694152321,0,0,0,0.0094401,0.00957975,4.48E-05,0.010737619,0.0126595,0,1.1812252,0,0,1.25028525,-0.002133333,0.001502,0,0,0.001711143,-5.14E-05,-0.777777778,0,9.85E-05,0,0,0,0.007601909,0.009409905,0,-0.034256605,0,0.84795224,0.004104931,9,7,4,9,6,6,7,100,12,10,100,10,14,8,100,7,7,4,100,5,2,8,8,8,100,6,100,100,100,100,100,100,11,7,100,3,100,100,100,6,11,9,8,100,10,5,10,7,5,11,100,8,8,8,5,100,100,3,7,9,9,5,9,7,100,100,8,12,100,4,10,100,100,7,12,100,9,1812,1088,0,2.286,AV,NO,-5.568088682,2.217948718,DOWNREG,GAIN,NEUTRAL
AASS_BT-549,0.03029925,0,1.910505515,0,0,0.007873738,0.194492333,0,0,0.0049846,0.274566806,0,0.0253698,0.042550414,0.002382158,0.897297483,0,-2.1517618,0,0.387042,0.806248786,0,0,0,0.0105927,0.0075945,5.10E-05,0.017445381,0.008481,0,1.0718742,0,0,0.48953725,-0.001668133,-2.0982915,0,0,0.001356429,-4.08E-05,1.424285185,0,7.81E-05,0,0.010689778,0,0.006026364,0.009433524,0.048104,0.01107686,0,1.68593176,0.082993069,10,6,6,6,5,5,10,100,15,7,100,9,17,16,100,5,4,7,100,13,10,6,5,5,100,3,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,12,5,100,11,7,7,6,10,8,100,10,6,5,8,100,100,11,10,7,6,12,6,4,100,100,11,7,100,9,8,100,100,7,7,100,6,1824,1089,4.169925001,2.577,CA,CA,-1.969662381,0.974576271,NEUTRAL,NEUT,NEUTRAL
AASS_HS-578-T,0.022696333,0,1.910499939,0,0,0.008378048,0.090694733,0,0,0.00498375,0.361955722,0,0.0248702,0,0,1.079535103,0,-2.1431593,0,0.798693233,0.6964925,0,0,0,0.0103473,0.00801675,4.97E-05,0.002357143,0.0093705,0,0.98966165,0,0,0.21435675,-0.001767,-0.006675,0,0,0.002144429,-4.31E-05,1.546349407,0,8.24E-05,0,0.010666444,0,0.006361545,0.009428571,0.047999,0.469358209,0,1.68790796,-0.004533655,10,6,6,6,5,5,10,100,15,7,100,9,17,16,100,5,4,7,100,13,10,6,5,5,100,3,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,12,5,100,11,7,7,6,10,8,100,10,6,5,8,100,100,11,10,7,6,12,6,4,100,100,11,7,100,9,8,100,100,7,7,100,6,1824,1089,4.169925001,5.335,CA,CA,-1.969662381,0.974576271,NEUTRAL,NEUT,NEUTRAL
AASS_MCF7,0.010392167,0,1.274116212,0,0,0.010187571,0.558509467,0,0,0.0025,0.477086472,0,0.03133572,0.176850552,0.000579632,1.017859931,0,1.7547935,0,0.660971833,0.082031179,0,0,0,0.0094674,0.0095325,4.50E-05,0.017036286,0.012561,0,-0.99167785,0,0,1.94891725,-0.0021222,-0.0083157,0,0,0.001702714,-5.12E-05,3.051781926,0,9.80E-05,0,0.010582222,0,0.007564727,0.009410476,0.04762,0.440602116,0,0.84591432,0.306014414,10,6,6,6,5,5,10,100,15,7,100,9,17,16,100,5,4,7,100,13,10,6,5,5,100,3,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,12,5,100,11,7,7,6,10,8,100,10,6,5,8,100,100,11,10,7,6,12,6,4,100,100,11,7,100,9,8,100,100,7,7,100,6,1824,1089,4.169925001,2.464,CA,CA,-1.969662381,0.974576271,NEUTRAL,NEUT,NEUTRAL
AASS_MDA-MB-231,0.021933083,0,1.910294939,0,0,0.008435595,0.328865467,0,0,0.00640445,0.302366111,0,0.0250196,0,0,0.866796483,0,-2.1417474,0,0.320812733,0.577081857,0,0,0,0.0103194,0.00806475,4.95E-05,0.002357,0.009472,0,0.9827991,0,0,1.07115475,-0.0017784,-0.0067272,0,0,0.001440571,6.49E-05,3.037641926,0,8.29E-05,0,0.010663778,0,0.006399818,0.009428,0.047987,0.918575279,0,1.68763764,-0.008837069,10,6,6,6,5,5,10,100,15,7,100,9,17,16,100,5,4,7,100,13,10,6,5,5,100,3,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,12,5,100,11,7,7,6,10,8,100,10,6,5,8,100,100,11,10,7,6,12,6,4,100,100,11,7,100,9,8,100,100,7,7,100,6,1824,1089,4.169925001,5.904,CA,CA,-1.969662381,0.974576271,NEUTRAL,NEUT,NEUTRAL
AASS_T47D,0.005926667,0,1.910236879,0,0,0.01023181,0.6310198,0,0,0.0025,0.445982333,0,0.0296884,0.163579586,0,0.990146172,0,-2.1138118,0,0.5985147,0.491286357,0,0,0,0.0094461,0.00957,4.49E-05,0.002352524,0.012639,0,0.974176,0,0,1.6524355,-0.002131,-2.0395464,0,0,0.002559857,-5.14E-05,3.321854333,0,9.84E-05,0,0,0,0.007594182,0.009410095,0,0.942487581,0,1.68559388,0.131664724,10,6,6,6,5,5,10,100,15,7,100,9,17,16,100,5,4,7,100,13,10,6,5,5,100,3,100,100,100,100,100,100,6,11,100,8,100,100,100,6,6,12,5,100,11,7,7,6,10,8,100,10,6,5,8,100,100,11,10,7,6,12,6,4,100,100,11,7,100,9,8,100,100,7,7,100,6,1824,1089,4.169925001,3.611,CA,CA,-1.969662381,0.974576271,NEUTRAL,NEUT,NEUTRAL
ABAT_BT-549,0.028450833,0,1.274141606,0,0,0.007900667,0.174623267,0,0,0.0012639,0.3341445,0,0.0236298,0,0,0.897302897,0,-1.9862196,0.182214667,0.388792367,0.548505107,0,0,0,0.0105795,0.007617,5.09E-05,0.010976762,0.008529,0,1.10556295,0,0,1.08561725,-0.001673333,-0.0062421,0,0,0.002315,6.14E-05,3.118864407,0,7.83E-05,0,0.010688444,0,0.006044273,0.009433333,0.048098,0.949863465,0,0.84791256,0.093101517,9,5,5,5,4,4,9,100,14,6,100,8,16,15,100,4,3,6,100,12,9,5,4,4,100,5,100,100,100,100,100,100,5,10,100,7,100,100,100,5,5,11,4,100,10,6,6,5,9,7,100,9,5,4,7,100,100,10,9,6,5,11,5,6,100,100,10,6,100,8,7,100,100,6,6,100,5,1799,1068,0,2.322,AW,CA,0.808661311,3.38028169,NEUTRAL,GAIN,NEUTRAL
ABAT_HS-578-T,0.02587025,0,1.274136,0,0,0.00840481,0.096692133,0,0,0.0025,0.370563611,0,0.0249402,0,0,1.079885241,0,-2.1469707,0,0.798737533,0.711138464,0,0,0,0.0103341,0.00803925,4.96E-05,0.010925238,0.009418,0,0.98997295,0,0,0.08275725,-0.0017724,-2.0983375,0,0,0.002150429,-4.32E-05,3.124884111,0,8.27E-05,0,0.010665111,0,0.006379545,0.00942819,0.047993,-0.019015512,0,0.84592772,0.097312345,9,5,5,5,4,4,9,100,14,6,100,8,16,15,100,4,3,6,100,12,9,5,4,4,100,5,100,100,100,100,100,100,5,10,100,7,100,100,100,5,5,11,4,100,10,6,6,5,9,7,100,9,5,4,7,100,100,10,9,6,5,11,5,6,100,100,10,6,100,8,7,100,100,6,6,100,5,1799,1068,0,2.84,AW,CA,0.808661311,3.38028169,NEUTRAL,GAIN,NEUTRAL
ABAT_MCF7,0.013892833,0,1.910479636,0,0,0.010212476,0.653826933,0,0,0.0025,0.339928167,0,0.0296382,0.142484483,0,1.01752,0,1.9024951,0.168739222,0.661012567,0.744830929,0,0,0,0.0094554,0.0095535,4.49E-05,0.010740762,0.012605,0,-0.8244868,0,0,1.03559425,-0.002127267,-2.0984955,0,0,0.001706429,-5.13E-05,-0.020317741,0,9.82E-05,0,0.010581111,0,0.007581273,0.009410286,0.047615,0.384263,0,1.68789032,0.011880897,9,5,5,5,4,4,9,100,14,6,100,8,16,15,100,4,3,6,100,12,9,5,4,4,100,5,100,100,100,100,100,100,5,10,100,7,100,100,100,5,5,11,4,100,10,6,6,5,9,7,100,9,5,4,7,100,100,10,9,6,5,11,5,6,100,100,10,6,100,8,7,100,100,6,6,100,5,1799,1068,0,8.469,AW,CA,0.808661311,3.38028169,NEUTRAL,GAIN,NEUTRAL
ABAT_MDA-MB-231,0.030033417,0,1.910294061,0,0,0.008462143,0.3258198,0,0,0.0049836,0.560062556,0,0.0250892,0.039529724,0,0.866801793,0,-2.1514689,0,0.3189623,0.291339607,0,0,0,0.0103065,0.00808725,4.95E-05,0.010919429,0.009519,0,0.9827991,0,0,0.9308735,-0.001783667,-0.0067512,0,0,0.001444571,6.52E-05,3.364375407,0,8.32E-05,0,0.010662444,0,0.006417636,0.009427619,0.047981,0.429633977,0,1.6876366,-0.010357759,9,5,5,5,4,4,9,100,14,6,100,8,16,15,100,4,3,6,100,12,9,5,4,4,100,5,100,100,100,100,100,100,5,10,100,7,100,100,100,5,5,11,4,100,10,6,6,5,9,7,100,9,5,4,7,100,100,10,9,6,5,11,5,6,100,100,10,6,100,8,7,100,100,6,6,100,5,1799,1068,0,2.536,AW,CA,0.808661311,3.38028169,NEUTRAL,GAIN,NEUTRAL
